head_node,relation,tail_node
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-13764
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-251
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-6306
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-245
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-929
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-243
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-1419
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-227
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-225
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-206
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-9127
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-8147
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-194
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-8301
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-172
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-156
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-6911
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-14960
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-129
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-126
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-19156
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-6514
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-44
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-10011
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-17685
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-39
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-1448_1
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-24
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-3656
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-4063
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-22
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-6244
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-20
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-4462
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-19
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-18
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-960
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-16
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-223
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-6811
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-969
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-XVIII_MISCFINDINGS
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-XI_DIGESTIVE
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-XIV_GENITOURINARY
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-XIII_MUSCULOSKELET
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-VI_NERVOUS
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-582
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-581
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-PULMONARYDG
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-569
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-M13_LOWBACKPAIN
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-M13_DORSALGIA
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-ICDMAIN_ANY_ENTRY
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-G6_NERPLEX
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-COPD_EXCL
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-1712
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-504
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-503
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-2002
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-4461
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-502
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-680_3
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-15869
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-483
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-5076
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-477
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-476
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-16254
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-7289
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-475
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-9838
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-473
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-18596
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-472
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-11605
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-16207
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-1867
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-20214
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-9667
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-407
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-14080
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-7926
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-402
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-401
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-10505
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-17729
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-398
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-386
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-2091
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-10387
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-381
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-9543
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-380
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-8196
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-378
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-2830
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-372
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-2053
ukb-d-22609_2,rg_greaterthan_0.5,ukb-a-369
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-11749
ukb-d-22609_2,rg_greaterthan_0.5,ukb-b-1260
ukb-d-22609_2,rg_greaterthan_0.5,ukb-d-41215_0
ukb-a-338,rg_greaterthan_0.5,ukb-b-19657
ukb-a-338,rg_greaterthan_0.5,ukb-a-337
ukb-a-338,rg_greaterthan_0.5,ukb-a-336
ukb-a-338,rg_greaterthan_0.5,ukb-b-7953
ukb-a-338,rg_greaterthan_0.5,ukb-b-13405
ukb-a-338,rg_greaterthan_0.5,ukb-b-14713
ukb-a-338,rg_greaterthan_0.5,ukb-b-11141
ukb-a-338,rg_greaterthan_0.5,ukb-b-19657
ukb-a-338,rg_greaterthan_0.5,ukb-a-337
ukb-a-338,rg_greaterthan_0.5,ukb-a-336
ukb-a-338,rg_greaterthan_0.5,ukb-b-7953
ukb-a-338,rg_greaterthan_0.5,ukb-b-13405
ukb-a-338,rg_greaterthan_0.5,ukb-b-14713
ukb-a-338,rg_greaterthan_0.5,ukb-b-11141
ukb-d-30260_irnt,rg_greaterthan_0.5,ukb-d-30270_irnt
ukb-d-30260_irnt,rg_greaterthan_0.5,ukb-d-30050_irnt
ukb-d-30260_irnt,rg_greaterthan_0.5,ukb-d-30040_irnt
ukb-d-30260_irnt,rg_greaterthan_0.5,ukb-d-30270_irnt
ukb-d-30260_irnt,rg_greaterthan_0.5,ukb-d-30050_irnt
ukb-d-30260_irnt,rg_greaterthan_0.5,ukb-d-30040_irnt
ukb-a-285,rg_greaterthan_0.5,ukb-b-10787
ukb-a-285,rg_greaterthan_0.5,ukb-a-389
ukb-a-285,rg_greaterthan_0.5,ukb-b-9405
ukb-a-285,rg_greaterthan_0.5,ukb-a-382
ukb-a-285,rg_greaterthan_0.5,ukb-b-8607
ukb-a-285,rg_greaterthan_0.5,ukb-a-388
ukb-a-285,rg_greaterthan_0.5,ukb-b-15590
ukb-a-285,rg_greaterthan_0.5,ukb-b-2122
ukb-a-285,rg_greaterthan_0.5,ukb-b-4080
ukb-a-285,rg_greaterthan_0.5,ukb-a-289
ukb-a-285,rg_greaterthan_0.5,ukb-b-9093
ukb-a-285,rg_greaterthan_0.5,ukb-a-281
ukb-a-285,rg_greaterthan_0.5,ukb-b-17271
ukb-a-285,rg_greaterthan_0.5,ukb-b-19925
ukb-a-285,rg_greaterthan_0.5,ukb-a-288
ukb-a-285,rg_greaterthan_0.5,ukb-b-19393
ukb-a-285,rg_greaterthan_0.5,ukb-a-265
ukb-a-285,rg_greaterthan_0.5,ukb-b-16099
ukb-a-285,rg_greaterthan_0.5,ukb-a-280
ukb-a-285,rg_greaterthan_0.5,ukb-a-287
ukb-a-285,rg_greaterthan_0.5,ukb-b-8338
ukb-a-285,rg_greaterthan_0.5,ukb-b-7212
ukb-a-285,rg_greaterthan_0.5,ukb-a-279
ukb-a-285,rg_greaterthan_0.5,ukb-b-12039
ukb-a-285,rg_greaterthan_0.5,ukb-b-11842
ukb-a-285,rg_greaterthan_0.5,ukb-a-249
ukb-a-285,rg_greaterthan_0.5,ukb-b-12039
ukb-a-285,rg_greaterthan_0.5,ukb-b-11842
ukb-a-285,rg_greaterthan_0.5,ukb-a-249
ukb-a-285,rg_greaterthan_0.5,ukb-b-9685
ukb-a-285,rg_greaterthan_0.5,ukb-a-293
ukb-a-285,rg_greaterthan_0.5,ukb-b-17409
ukb-a-285,rg_greaterthan_0.5,ukb-a-292
ukb-a-285,rg_greaterthan_0.5,ukb-a-195
ukb-a-285,rg_greaterthan_0.5,ukb-b-16881
ukb-a-285,rg_greaterthan_0.5,ukb-b-19953
ukb-a-285,rg_greaterthan_0.5,ukb-b-2303
ukb-a-285,rg_greaterthan_0.5,ukb-a-248
ukb-a-285,rg_greaterthan_0.5,ukb-a-277
ukb-a-285,rg_greaterthan_0.5,ukb-b-14310
ukb-a-285,rg_greaterthan_0.5,ukb-a-284
ukb-a-285,rg_greaterthan_0.5,ukb-b-19520
ukb-a-285,rg_greaterthan_0.5,ukb-b-20044
ukb-a-285,rg_greaterthan_0.5,ukb-a-291
ukb-a-285,rg_greaterthan_0.5,ukb-b-12828
ukb-a-285,rg_greaterthan_0.5,ukb-a-276
ukb-a-285,rg_greaterthan_0.5,ukb-a-268
ukb-a-285,rg_greaterthan_0.5,ukb-b-16446
ukb-a-285,rg_greaterthan_0.5,ukb-b-6704
ukb-a-285,rg_greaterthan_0.5,ukb-a-283
ukb-a-285,rg_greaterthan_0.5,ukb-b-18096
ukb-a-285,rg_greaterthan_0.5,ukb-a-275
ukb-a-285,rg_greaterthan_0.5,ukb-b-19953
ukb-a-285,rg_greaterthan_0.5,ukb-b-2303
ukb-a-285,rg_greaterthan_0.5,ukb-a-248
ukb-a-285,rg_greaterthan_0.5,ukb-b-8428
ukb-a-285,rg_greaterthan_0.5,ukb-a-267
ukb-a-285,rg_greaterthan_0.5,ukb-b-14540
ukb-a-285,rg_greaterthan_0.5,ukb-b-13354
ukb-a-285,rg_greaterthan_0.5,ukb-a-266
ukb-a-285,rg_greaterthan_0.5,ukb-a-35
ukb-a-285,rg_greaterthan_0.5,ukb-b-5811
ukb-a-285,rg_greaterthan_0.5,ukb-b-10787
ukb-a-285,rg_greaterthan_0.5,ukb-a-389
ukb-a-285,rg_greaterthan_0.5,ukb-a-388
ukb-a-285,rg_greaterthan_0.5,ukb-b-15590
ukb-a-285,rg_greaterthan_0.5,ukb-b-9405
ukb-a-285,rg_greaterthan_0.5,ukb-a-382
ukb-a-285,rg_greaterthan_0.5,ukb-b-8607
ukb-a-285,rg_greaterthan_0.5,ukb-b-2122
ukb-a-285,rg_greaterthan_0.5,ukb-b-4080
ukb-a-285,rg_greaterthan_0.5,ukb-b-9685
ukb-a-285,rg_greaterthan_0.5,ukb-a-293
ukb-a-285,rg_greaterthan_0.5,ukb-b-17409
ukb-a-285,rg_greaterthan_0.5,ukb-a-292
ukb-a-285,rg_greaterthan_0.5,ukb-b-20044
ukb-a-285,rg_greaterthan_0.5,ukb-a-291
ukb-a-285,rg_greaterthan_0.5,ukb-a-289
ukb-a-285,rg_greaterthan_0.5,ukb-b-9093
ukb-a-285,rg_greaterthan_0.5,ukb-b-19925
ukb-a-285,rg_greaterthan_0.5,ukb-a-288
ukb-a-285,rg_greaterthan_0.5,ukb-a-287
ukb-a-285,rg_greaterthan_0.5,ukb-b-8338
ukb-a-285,rg_greaterthan_0.5,ukb-a-284
ukb-a-285,rg_greaterthan_0.5,ukb-b-19520
ukb-a-285,rg_greaterthan_0.5,ukb-b-6704
ukb-a-285,rg_greaterthan_0.5,ukb-a-283
ukb-a-285,rg_greaterthan_0.5,ukb-a-281
ukb-a-285,rg_greaterthan_0.5,ukb-b-17271
ukb-a-285,rg_greaterthan_0.5,ukb-b-16099
ukb-a-285,rg_greaterthan_0.5,ukb-a-280
ukb-a-285,rg_greaterthan_0.5,ukb-b-7212
ukb-a-285,rg_greaterthan_0.5,ukb-a-279
ukb-a-285,rg_greaterthan_0.5,ukb-a-277
ukb-a-285,rg_greaterthan_0.5,ukb-b-14310
ukb-a-285,rg_greaterthan_0.5,ukb-b-12828
ukb-a-285,rg_greaterthan_0.5,ukb-a-276
ukb-a-285,rg_greaterthan_0.5,ukb-b-18096
ukb-a-285,rg_greaterthan_0.5,ukb-a-275
ukb-a-285,rg_greaterthan_0.5,ukb-a-268
ukb-a-285,rg_greaterthan_0.5,ukb-b-16446
ukb-a-285,rg_greaterthan_0.5,ukb-b-19953
ukb-a-285,rg_greaterthan_0.5,ukb-b-2303
ukb-a-285,rg_greaterthan_0.5,ukb-a-248
ukb-a-285,rg_greaterthan_0.5,ukb-a-267
ukb-a-285,rg_greaterthan_0.5,ukb-b-14540
ukb-a-285,rg_greaterthan_0.5,ukb-b-13354
ukb-a-285,rg_greaterthan_0.5,ukb-a-266
ukb-a-285,rg_greaterthan_0.5,ukb-b-19393
ukb-a-285,rg_greaterthan_0.5,ukb-a-265
ukb-a-285,rg_greaterthan_0.5,ukb-b-12039
ukb-a-285,rg_greaterthan_0.5,ukb-b-11842
ukb-a-285,rg_greaterthan_0.5,ukb-a-249
ukb-a-285,rg_greaterthan_0.5,ukb-b-12039
ukb-a-285,rg_greaterthan_0.5,ukb-b-11842
ukb-a-285,rg_greaterthan_0.5,ukb-a-249
ukb-a-285,rg_greaterthan_0.5,ukb-b-19953
ukb-a-285,rg_greaterthan_0.5,ukb-b-2303
ukb-a-285,rg_greaterthan_0.5,ukb-a-248
ukb-a-285,rg_greaterthan_0.5,ukb-b-8428
ukb-a-285,rg_greaterthan_0.5,ukb-a-195
ukb-a-285,rg_greaterthan_0.5,ukb-b-16881
ukb-a-285,rg_greaterthan_0.5,ukb-a-35
ukb-a-285,rg_greaterthan_0.5,ukb-b-5811
ukb-a-249,rg_greaterthan_0.5,ukb-b-1867
ukb-a-249,rg_greaterthan_0.5,ukb-b-9405
ukb-a-249,rg_greaterthan_0.5,ukb-a-382
ukb-a-249,rg_greaterthan_0.5,ukb-b-9405
ukb-a-249,rg_greaterthan_0.5,ukb-a-382
ukb-a-249,rg_greaterthan_0.5,ukb-b-8607
ukb-a-249,rg_greaterthan_0.5,ukb-b-8607
ukb-a-249,rg_greaterthan_0.5,ukb-b-10387
ukb-a-249,rg_greaterthan_0.5,ukb-a-381
ukb-a-249,rg_greaterthan_0.5,ukb-b-10387
ukb-a-249,rg_greaterthan_0.5,ukb-a-381
ukb-a-249,rg_greaterthan_0.5,ukb-b-9543
ukb-a-249,rg_greaterthan_0.5,ukb-a-380
ukb-a-249,rg_greaterthan_0.5,ukb-a-388
ukb-a-249,rg_greaterthan_0.5,ukb-b-15590
ukb-a-249,rg_greaterthan_0.5,ukb-a-388
ukb-a-249,rg_greaterthan_0.5,ukb-b-15590
ukb-a-249,rg_greaterthan_0.5,ukb-b-2122
ukb-a-249,rg_greaterthan_0.5,ukb-b-2122
ukb-a-249,rg_greaterthan_0.5,ukb-b-4080
ukb-a-249,rg_greaterthan_0.5,ukb-b-4080
ukb-a-249,rg_greaterthan_0.5,ukb-a-289
ukb-a-249,rg_greaterthan_0.5,ukb-b-9093
ukb-a-249,rg_greaterthan_0.5,ukb-a-289
ukb-a-249,rg_greaterthan_0.5,ukb-b-9093
ukb-a-249,rg_greaterthan_0.5,ukb-a-281
ukb-a-249,rg_greaterthan_0.5,ukb-b-17271
ukb-a-249,rg_greaterthan_0.5,ukb-a-281
ukb-a-249,rg_greaterthan_0.5,ukb-b-17271
ukb-a-249,rg_greaterthan_0.5,ukb-b-19925
ukb-a-249,rg_greaterthan_0.5,ukb-a-288
ukb-a-249,rg_greaterthan_0.5,ukb-b-19925
ukb-a-249,rg_greaterthan_0.5,ukb-a-288
ukb-a-249,rg_greaterthan_0.5,ukb-b-19393
ukb-a-249,rg_greaterthan_0.5,ukb-a-265
ukb-a-249,rg_greaterthan_0.5,ukb-b-19393
ukb-a-249,rg_greaterthan_0.5,ukb-a-265
ukb-a-249,rg_greaterthan_0.5,ukb-b-16099
ukb-a-249,rg_greaterthan_0.5,ukb-a-280
ukb-a-249,rg_greaterthan_0.5,ukb-b-16099
ukb-a-249,rg_greaterthan_0.5,ukb-a-280
ukb-a-249,rg_greaterthan_0.5,ukb-a-287
ukb-a-249,rg_greaterthan_0.5,ukb-b-8338
ukb-a-249,rg_greaterthan_0.5,ukb-a-287
ukb-a-249,rg_greaterthan_0.5,ukb-b-8338
ukb-a-249,rg_greaterthan_0.5,ukb-b-8909
ukb-a-249,rg_greaterthan_0.5,ukb-a-264
ukb-a-249,rg_greaterthan_0.5,ukb-b-8909
ukb-a-249,rg_greaterthan_0.5,ukb-a-264
ukb-a-249,rg_greaterthan_0.5,ukb-a-286
ukb-a-249,rg_greaterthan_0.5,ukb-b-20188
ukb-a-249,rg_greaterthan_0.5,ukb-a-286
ukb-a-249,rg_greaterthan_0.5,ukb-b-20188
ukb-a-249,rg_greaterthan_0.5,ukb-b-7212
ukb-a-249,rg_greaterthan_0.5,ukb-a-279
ukb-a-249,rg_greaterthan_0.5,ukb-b-7212
ukb-a-249,rg_greaterthan_0.5,ukb-a-279
ukb-a-249,rg_greaterthan_0.5,ukb-b-12039
ukb-a-249,rg_greaterthan_0.5,ukb-b-11842
ukb-a-249,rg_greaterthan_0.5,ukb-b-9685
ukb-a-249,rg_greaterthan_0.5,ukb-a-293
ukb-a-249,rg_greaterthan_0.5,ukb-b-12039
ukb-a-249,rg_greaterthan_0.5,ukb-b-11842
ukb-a-249,rg_greaterthan_0.5,ukb-b-18377
ukb-a-249,rg_greaterthan_0.5,ukb-a-278
ukb-a-249,rg_greaterthan_0.5,ukb-b-9685
ukb-a-249,rg_greaterthan_0.5,ukb-a-293
ukb-a-249,rg_greaterthan_0.5,ukb-b-18377
ukb-a-249,rg_greaterthan_0.5,ukb-a-278
ukb-a-249,rg_greaterthan_0.5,ukb-b-16698
ukb-a-249,rg_greaterthan_0.5,ukb-a-285
ukb-a-249,rg_greaterthan_0.5,ukb-b-16698
ukb-a-249,rg_greaterthan_0.5,ukb-a-285
ukb-a-249,rg_greaterthan_0.5,ukb-b-17409
ukb-a-249,rg_greaterthan_0.5,ukb-a-292
ukb-a-249,rg_greaterthan_0.5,ukb-b-17409
ukb-a-249,rg_greaterthan_0.5,ukb-a-292
ukb-a-249,rg_greaterthan_0.5,ukb-a-277
ukb-a-249,rg_greaterthan_0.5,ukb-b-14310
ukb-a-249,rg_greaterthan_0.5,ukb-a-277
ukb-a-249,rg_greaterthan_0.5,ukb-b-14310
ukb-a-249,rg_greaterthan_0.5,ukb-b-19953
ukb-a-249,rg_greaterthan_0.5,ukb-b-2303
ukb-a-249,rg_greaterthan_0.5,ukb-a-248
ukb-a-249,rg_greaterthan_0.5,ukb-b-19953
ukb-a-249,rg_greaterthan_0.5,ukb-b-2303
ukb-a-249,rg_greaterthan_0.5,ukb-a-248
ukb-a-249,rg_greaterthan_0.5,ukb-a-284
ukb-a-249,rg_greaterthan_0.5,ukb-b-19520
ukb-a-249,rg_greaterthan_0.5,ukb-a-284
ukb-a-249,rg_greaterthan_0.5,ukb-b-19520
ukb-a-249,rg_greaterthan_0.5,ukb-b-20044
ukb-a-249,rg_greaterthan_0.5,ukb-a-291
ukb-a-249,rg_greaterthan_0.5,ukb-b-20044
ukb-a-249,rg_greaterthan_0.5,ukb-a-291
ukb-a-249,rg_greaterthan_0.5,ukb-a-268
ukb-a-249,rg_greaterthan_0.5,ukb-b-16446
ukb-a-249,rg_greaterthan_0.5,ukb-b-12828
ukb-a-249,rg_greaterthan_0.5,ukb-a-276
ukb-a-249,rg_greaterthan_0.5,ukb-b-12828
ukb-a-249,rg_greaterthan_0.5,ukb-a-276
ukb-a-249,rg_greaterthan_0.5,ukb-a-268
ukb-a-249,rg_greaterthan_0.5,ukb-b-16446
ukb-a-249,rg_greaterthan_0.5,ukb-b-6704
ukb-a-249,rg_greaterthan_0.5,ukb-a-283
ukb-a-249,rg_greaterthan_0.5,ukb-b-6704
ukb-a-249,rg_greaterthan_0.5,ukb-a-283
ukb-a-249,rg_greaterthan_0.5,ukb-b-18096
ukb-a-249,rg_greaterthan_0.5,ukb-a-275
ukb-a-249,rg_greaterthan_0.5,ukb-b-19953
ukb-a-249,rg_greaterthan_0.5,ukb-b-2303
ukb-a-249,rg_greaterthan_0.5,ukb-a-248
ukb-a-249,rg_greaterthan_0.5,ukb-b-19953
ukb-a-249,rg_greaterthan_0.5,ukb-b-2303
ukb-a-249,rg_greaterthan_0.5,ukb-a-248
ukb-a-249,rg_greaterthan_0.5,ukb-b-18096
ukb-a-249,rg_greaterthan_0.5,ukb-a-275
ukb-a-249,rg_greaterthan_0.5,ukb-b-16407
ukb-a-249,rg_greaterthan_0.5,ukb-a-290
ukb-a-249,rg_greaterthan_0.5,ukb-b-16407
ukb-a-249,rg_greaterthan_0.5,ukb-a-290
ukb-a-249,rg_greaterthan_0.5,ukb-b-12854
ukb-a-249,rg_greaterthan_0.5,ukb-a-282
ukb-a-249,rg_greaterthan_0.5,ukb-b-12854
ukb-a-249,rg_greaterthan_0.5,ukb-a-282
ukb-a-249,rg_greaterthan_0.5,ukb-a-267
ukb-a-249,rg_greaterthan_0.5,ukb-b-14540
ukb-a-249,rg_greaterthan_0.5,ukb-a-274
ukb-a-249,rg_greaterthan_0.5,ukb-b-20531
ukb-a-249,rg_greaterthan_0.5,ukb-a-274
ukb-a-249,rg_greaterthan_0.5,ukb-b-20531
ukb-a-249,rg_greaterthan_0.5,ukb-a-267
ukb-a-249,rg_greaterthan_0.5,ukb-b-14540
ukb-a-249,rg_greaterthan_0.5,ukb-b-13354
ukb-a-249,rg_greaterthan_0.5,ukb-a-266
ukb-a-249,rg_greaterthan_0.5,ukb-b-13354
ukb-a-249,rg_greaterthan_0.5,ukb-a-266
ukb-a-249,rg_greaterthan_0.5,ukb-b-14609
ukb-a-249,rg_greaterthan_0.5,ukb-a-159
ukb-a-249,rg_greaterthan_0.5,ukb-b-14609
ukb-a-249,rg_greaterthan_0.5,ukb-a-159
ukb-a-249,rg_greaterthan_0.5,ukb-a-35
ukb-a-249,rg_greaterthan_0.5,ukb-a-35
ukb-a-249,rg_greaterthan_0.5,ukb-b-5811
ukb-a-249,rg_greaterthan_0.5,ukb-b-5811
ukb-a-249,rg_greaterthan_0.5,ukb-b-1867
ukb-a-249,rg_greaterthan_0.5,ukb-a-388
ukb-a-249,rg_greaterthan_0.5,ukb-b-15590
ukb-a-249,rg_greaterthan_0.5,ukb-b-9405
ukb-a-249,rg_greaterthan_0.5,ukb-a-382
ukb-a-249,rg_greaterthan_0.5,ukb-b-10387
ukb-a-249,rg_greaterthan_0.5,ukb-a-381
ukb-a-249,rg_greaterthan_0.5,ukb-a-388
ukb-a-249,rg_greaterthan_0.5,ukb-b-15590
ukb-a-249,rg_greaterthan_0.5,ukb-b-9405
ukb-a-249,rg_greaterthan_0.5,ukb-a-382
ukb-a-249,rg_greaterthan_0.5,ukb-b-10387
ukb-a-249,rg_greaterthan_0.5,ukb-a-381
ukb-a-249,rg_greaterthan_0.5,ukb-b-9543
ukb-a-249,rg_greaterthan_0.5,ukb-a-380
ukb-a-249,rg_greaterthan_0.5,ukb-b-8607
ukb-a-249,rg_greaterthan_0.5,ukb-b-2122
ukb-a-249,rg_greaterthan_0.5,ukb-b-4080
ukb-a-249,rg_greaterthan_0.5,ukb-b-8607
ukb-a-249,rg_greaterthan_0.5,ukb-b-2122
ukb-a-249,rg_greaterthan_0.5,ukb-b-4080
ukb-a-249,rg_greaterthan_0.5,ukb-b-9685
ukb-a-249,rg_greaterthan_0.5,ukb-a-293
ukb-a-249,rg_greaterthan_0.5,ukb-b-17409
ukb-a-249,rg_greaterthan_0.5,ukb-a-292
ukb-a-249,rg_greaterthan_0.5,ukb-b-20044
ukb-a-249,rg_greaterthan_0.5,ukb-a-291
ukb-a-249,rg_greaterthan_0.5,ukb-b-16407
ukb-a-249,rg_greaterthan_0.5,ukb-a-290
ukb-a-249,rg_greaterthan_0.5,ukb-a-289
ukb-a-249,rg_greaterthan_0.5,ukb-b-9093
ukb-a-249,rg_greaterthan_0.5,ukb-b-19925
ukb-a-249,rg_greaterthan_0.5,ukb-a-288
ukb-a-249,rg_greaterthan_0.5,ukb-a-287
ukb-a-249,rg_greaterthan_0.5,ukb-b-8338
ukb-a-249,rg_greaterthan_0.5,ukb-a-286
ukb-a-249,rg_greaterthan_0.5,ukb-b-20188
ukb-a-249,rg_greaterthan_0.5,ukb-b-16698
ukb-a-249,rg_greaterthan_0.5,ukb-a-285
ukb-a-249,rg_greaterthan_0.5,ukb-a-284
ukb-a-249,rg_greaterthan_0.5,ukb-b-19520
ukb-a-249,rg_greaterthan_0.5,ukb-b-6704
ukb-a-249,rg_greaterthan_0.5,ukb-a-283
ukb-a-249,rg_greaterthan_0.5,ukb-b-12854
ukb-a-249,rg_greaterthan_0.5,ukb-a-282
ukb-a-249,rg_greaterthan_0.5,ukb-a-281
ukb-a-249,rg_greaterthan_0.5,ukb-b-17271
ukb-a-249,rg_greaterthan_0.5,ukb-b-16099
ukb-a-249,rg_greaterthan_0.5,ukb-a-280
ukb-a-249,rg_greaterthan_0.5,ukb-b-7212
ukb-a-249,rg_greaterthan_0.5,ukb-a-279
ukb-a-249,rg_greaterthan_0.5,ukb-b-18377
ukb-a-249,rg_greaterthan_0.5,ukb-a-278
ukb-a-249,rg_greaterthan_0.5,ukb-a-277
ukb-a-249,rg_greaterthan_0.5,ukb-b-14310
ukb-a-249,rg_greaterthan_0.5,ukb-b-12828
ukb-a-249,rg_greaterthan_0.5,ukb-a-276
ukb-a-249,rg_greaterthan_0.5,ukb-b-18096
ukb-a-249,rg_greaterthan_0.5,ukb-a-275
ukb-a-249,rg_greaterthan_0.5,ukb-a-274
ukb-a-249,rg_greaterthan_0.5,ukb-b-20531
ukb-a-249,rg_greaterthan_0.5,ukb-a-268
ukb-a-249,rg_greaterthan_0.5,ukb-b-16446
ukb-a-249,rg_greaterthan_0.5,ukb-b-19953
ukb-a-249,rg_greaterthan_0.5,ukb-b-2303
ukb-a-249,rg_greaterthan_0.5,ukb-a-248
